MSN,YYYYMM,Value,Column_Order,Description,Unit
NUETPUS,199806,55732,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199807,61499,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199808,60369,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199809,57206,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199810,57429,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199811,57372,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199812,62497,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199813,673702,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199901,65689,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199902,57489,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199903,58838,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199904,48529,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199905,56057,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199906,62300,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199907,66815,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199908,68143,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199909,60935,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199910,55343,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199911,60552,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199912,67563,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,199913,728254,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200001,70762,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200002,64179,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200003,62737,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200004,58259,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200005,63976,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200006,67299,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200007,68972,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200008,67226,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200009,58267,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200010,52470,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200011,56471,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200012,63276,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200013,753893,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200101,68707,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200102,61272,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200103,62141,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200104,56003,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200105,61512,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200106,68023,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200107,69166,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200108,68389,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200109,63378,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200110,60461,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200111,62342,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200112,67431,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200113,768826,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200201,70926,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200202,61658,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200203,63041,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200204,58437,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200205,63032,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200206,66372,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200207,70421,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200208,70778,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200209,64481,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200210,60493,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200211,61520,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200212,68905,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200213,780064,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200301,69211,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200302,60942,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200303,59933,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200304,56776,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200305,62202,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200306,64181,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200307,69653,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200308,69024,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200309,63584,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200310,60016,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200311,59600,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200312,68612,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200313,763733,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200401,70806,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200402,64102,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200403,63285,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200404,58620,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200405,64917,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200406,67734,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200407,71975,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200408,71068,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200409,65932,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200410,62530,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200411,58941,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200412,68617,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200413,788528,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200501,69828,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200502,60947,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200503,61539,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200504,55484,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200505,62970,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200506,66144,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200507,71070,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200508,71382,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200509,66739,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200510,61236,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200511,62913,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200512,71735,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200513,781986,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200601,71912,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200602,62616,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200603,63721,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200604,57567,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200605,62776,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200606,68391,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200607,72186,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200608,72016,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200609,66642,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200610,57509,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200611,61392,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200612,70490,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200613,787219,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200701,74006,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200702,65225,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200703,64305,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200704,57301,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200705,65025,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200706,68923,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200707,72739,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200708,72751,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200709,67579,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200710,61690,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200711,64899,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200712,71983,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200713,806425,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200801,70735,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200802,65130,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200803,64716,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200804,57333,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200805,64826,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200806,70319,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200807,74318,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200808,72617,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200809,67054,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200810,62820,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200811,63408,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200812,72931,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200813,806208,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200901,74102,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200902,64227,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200903,67241,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200904,59408,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200905,65395,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200906,69735,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200907,72949,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200908,72245,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200909,65752,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200910,58021,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200911,59069,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200912,70710,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,200913,798855,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201001,72569,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201002,65245,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201003,64635,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201004,57611,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201005,66658,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201006,68301,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201007,71913,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201008,71574,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201009,69371,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201010,62751,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201011,62655,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201012,73683,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201013,806968,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201101,72743,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201102,64789,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201103,65662,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201104,54547,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201105,57013,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201106,65270,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201107,72345,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201108,71339,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201109,66849,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201110,63337,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201111,64474,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201112,71837,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201113,790204,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201201,72381,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201202,63847,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201203,61729,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201204,55871,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201205,62081,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201206,65140,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201207,69129,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201208,69602,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201209,64511,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201210,59743,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201211,56713,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201212,68584,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201213,769331,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201301,71406,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201302,61483,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201303,62947,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201304,56767,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201305,62848,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201306,66430,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201307,70539,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201308,71344,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201309,65799,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201310,63184,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201311,64975,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201312,71294,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201313,789016,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201401,73163,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201402,62639,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201403,62397,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201404,56385,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201405,62947,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201406,68138,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201407,71940,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201408,71129,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201409,67535,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201410,62391,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201411,65140,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201412,73363,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201413,797166,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201501,74270,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201502,63461,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201503,64547,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201504,59784,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201505,65827,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201506,68516,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201507,71412,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201508,72415,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201509,66476,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201510,60571,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201511,60264,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201512,69634,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201513,797178,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201601,72525,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201602,65638,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201603,66149,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201604,62732,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201605,66576,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201606,67175,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201607,70349,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201608,71526,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201609,65448,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201610,60733,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201611,65179,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201612,71662,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201613,805694,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201701,73121,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201702,63560,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201703,65093,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201704,56743,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201705,61313,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201706,67011,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201707,71314,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201708,72384,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201709,68098,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201710,65995,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201711,66618,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201712,73700,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201713,804950,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201801,74649,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201802,64790,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201803,67033,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201804,59133,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201805,67320,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201806,69688,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201807,72456,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201808,72282,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201809,64725,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201810,59397,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201811,63954,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201812,71657,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201813,807084,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201901,73701,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201902,64715,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201903,65080,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201904,60581,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201905,67124,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201906,68805,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201907,72199,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201908,71911,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201909,66064,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201910,62033,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201911,64125,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201912,73074,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,201913,809409,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202001,74170,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202002,65911,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202003,63997,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202004,59170,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202005,64338,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202006,67205,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202007,69385,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202008,68982,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202009,65727,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202010,59362,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202011,61760,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202012,69871,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202013,789879,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202101,71732,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202102,62954,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202103,63708,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202104,57092,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202105,63394,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202106,66070,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202107,68832,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202108,69471,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202109,64520,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202110,58401,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202111,62749,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202112,70720,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202113,779645,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202201,70577,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202202,61852,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202203,63154,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202204,55290,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202205,63382,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202206,65715,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202207,68857,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202208,68897,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202209,63733,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202210,58945,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202211,62041,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202212,69094,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202213,771537,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202301,70870,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202302,60807,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202303,62820,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202304,56662,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202305,61155,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202306,64819,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202307,69888,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202308,69744,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202309,65560,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202310,61436,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202311,62258,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202312,68854,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202313,774873,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202401,69080,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202402,64584,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202403,63346,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202404,57542,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202405,64973,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202406,68192,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202407,69851,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202408,69760,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202409,62660,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202410,58773,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202411,61904,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202412,71200,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202413,781865,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202501,71739,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202502,61829,3,Nuclear Electricity Net Generation,Million Kilowatthours
NUETPUS,202503,62457,3,Nuclear Electricity Net Generation,Million Kilowatthours
